poster_user_id	post_type	question_id	is_answered	question_title	answer_count	view_count	answer_id	answer_creation_date	is_accepted	question_creation_date
10798329	question	58679960	False	How to execute a chunk of code at every interval without disturbing the normal flow of program in Python?	1	30	0	0	na	1572782598
704848	answer	35502927	na	na	na	na	35503067	1455877901	no	na
7058506	answer	35502927	na	na	na	na	40198146	1477179835	no	na
9209546	answer	35502927	na	na	na	na	54535619	1549373619	no	na
3725284	question	35502927	True	From TimeDelta to float days in Pandas	3	11826	0	0	na	1455877539
9209546	answer	51080174	na	na	na	na	51080352	1530181116	yes	na
6608664	question	51080174	True	applying lambda row on multiple columns pandas	1	4592	0	0	na	1530180559
10426037	answer	58680235	na	na	na	na	58680375	1572786065	yes	na
12019509	question	58680235	True	How to calculate the mean of multiple Python Pandas datetime64[ns] values per row of the dataframe?	1	30	0	0	na	1572784894
3159253	answer	27435284	na	na	na	na	27436735	1418357582	yes	na
3702377	answer	27435284	na	na	na	na	52498068	1537877905	no	na
3654650	question	27435284	True	multiprocessing vs multithreading vs asyncio in Python 3.4	2	16321	0	0	na	1418346237
12315223	answer	58678836	na	na	na	na	58680354	1572785908	no	na
12315223	question	58678836	False	NotImplementedError: Layers with arguments in `__init__` must override `get_config`	1	26	0	0	na	1572773032
1220305	answer	58617902	na	na	na	na	58680351	1572785890	no	na
11059871	question	58617902	False	Arcmap script will not print messages in arcmap console	1	16	0	0	na	1572402230
209103	answer	58676559	na	na	na	na	58680336	1572785765	no	na
6719765	question	58676559	False	How to authenticate to Firebase using Python?	1	21	0	0	na	1572742205
355230	answer	58673445	na	na	na	na	58674173	1572720117	yes	na
12312987	question	58673445	True	How to read a txt file and parse data for display in tkinter GUI	1	50	0	0	na	1572715281
12315708	question	58680068	False	how to print the data with the values side by side in tabular format in python	0	27	0	0	na	1572783408
5120049	answer	58673431	na	na	na	na	58673521	1572715840	no	na
8214840	answer	58673431	na	na	na	na	58674687	1572723752	no	na
12312951	answer	58673431	na	na	na	na	58680151	1572784118	no	na
12312951	question	58673431	True	How can I connect specific rows in a Pandas dataframe?	3	52	0	0	na	1572715164
11971890	question	58680200	False	How to create Django objects that have foreign key field referenced on field which haven&#39;t contain data	0	13	0	0	na	1572784620
4050592	answer	58674641	na	na	na	na	58680276	1572785196	yes	na
10050942	question	58674641	True	Pythons TexSoup not parsing document	1	18	0	0	na	1572723420
8861854	answer	48020593	na	na	na	na	48021834	1514546481	no	na
119861	answer	48020593	na	na	na	na	48022433	1514549510	no	na
788775	question	48020593	True	Python: what are the advantages of async over threads?	2	8692	0	0	na	1514541066
5653423	question	58680264	False	pymol script to only select 5 chains within a distance from a reference and save the selection	0	16	0	0	na	1572785031
12315642	question	58679876	False	Searching for saddle elements in the n-dimensional matrix?	0	21	0	0	na	1572781970
12315801	question	58680234	False	odoo 12 - Cannot read property &#39;getBoundingClientRect&#39; of undefined	0	11	0	0	na	1572784886
1175101	answer	10923212	na	na	na	na	10923257	1339021941	no	na
1427416	answer	10923212	na	na	na	na	10923259	1339021946	yes	na
92560	question	10923212	True	Assigning to columns in NumPy?	2	43013	0	0	na	1339021607
3462671	answer	58678764	na	na	na	na	58678870	1572773279	no	na
2390182	answer	58678764	na	na	na	na	58678916	1572773838	no	na
5599028	answer	58678764	na	na	na	na	58678925	1572773889	no	na
12315216	question	58678764	True	copy items from first list based on a value from second list in Python	3	41	0	0	na	1572772371
8472377	answer	58680007	na	na	na	na	58680062	1572783367	no	na
3789550	answer	58680007	na	na	na	na	58680092	1572783498	no	na
10515117	answer	58680007	na	na	na	na	58680096	1572783532	no	na
12315689	question	58680007	True	How can I find the most common starting letter in a list?	3	44	0	0	na	1572782951
12187462	question	58679842	False	I am unable to fix error while working on django project, TypeError: expected str, bytes or os.PathLike object, not function	0	24	0	0	na	1572781582
9461915	answer	52867069	na	na	na	na	54507633	1549228387	no	na
9633432	question	52867069	True	Bi-LSTM Attention model in Keras	1	2780	0	0	na	1539837061
953482	answer	45220221	na	na	na	na	45220300	1500567849	yes	na
8304324	question	45220221	True	Python random hex generator	1	2978	0	0	na	1500567583
2021770	answer	45197777	na	na	na	na	45197778	1500486915	no	na
225769	answer	45197777	na	na	na	na	46842054	1508470742	no	na
3056882	answer	45197777	na	na	na	na	48737561	1518391485	no	na
7084278	answer	45197777	na	na	na	na	49320173	1521201232	no	na
2763693	answer	45197777	na	na	na	na	50415310	1526659493	no	na
9201243	answer	45197777	na	na	na	na	52490597	1537849783	no	na
3375521	answer	45197777	na	na	na	na	53094907	1541043389	no	na
9608572	answer	45197777	na	na	na	na	55776319	1555783361	no	na
D Jacobson45197777	answer	45197777	na	na	na	na	56351847	1559092279	no	na
11728180	answer	45197777	na	na	na	na	58076923	1569316563	no	na
1089221	answer	45197777	na	na	na	na	58680163	1572784250	no	na
2021770	question	45197777	True	How do I update Anaconda?	11	353449	0	0	na	1500486915
9636505	question	58680153	False	Using Selenium and conditional xpath to click element	0	19	0	0	na	1572784121
12315351	question	58679273	False	How do I multiply a custom weight to the TFIDF value created by word vectors from tweet text in Python	0	18	0	0	na	1572776983
5320906	answer	58679973	na	na	na	na	58680122	1572783805	no	na
12315663	question	58679973	False	How to use that github api right?	1	23	0	0	na	1572782680
2719898	question	58678924	False	How to filter SIP character correctly in Django with MariaDB?	0	27	0	0	na	1572773876
1113207	answer	58270147	na	na	na	na	58274535	1570469752	no	na
3702377	answer	58270147	na	na	na	na	58671757	1572702894	yes	na
3702377	question	58270147	True	How to write your own async/awaitable coroutine function in Python?	2	92	0	0	na	1570453456
894763	answer	58649231	na	na	na	na	58656598	1572599184	no	na
8027363	question	58649231	True	Fastest way to compute &amp; feed an arbitrary color centroid in an image to PHP	1	90	0	0	na	1572545971
3744747	answer	58679681	na	na	na	na	58679778	1572781085	no	na
5168011	answer	58679681	na	na	na	na	58680121	1572783754	yes	na
10413483	question	58679681	True	Python text help large files	2	26	0	0	na	1572780284
12277392	question	58680103	False	How to compare array elements(column vs column) python	0	18	0	0	na	1572783596
11023013	answer	58679869	na	na	na	na	58679969	1572782650	no	na
1220305	answer	58679869	na	na	na	na	58680004	1572782926	no	na
7731997	answer	58679869	na	na	na	na	58680052	1572783260	no	na
11403875	question	58679869	False	Checking if words from a text file have been inputted, not working	3	39	0	0	na	1572781881
11814218	question	58680022	False	During exceptions generated KeyError: &#39;Id&#39; during tracking images	0	10	0	0	na	1572783054
9377366	answer	58679544	na	na	na	na	58679883	1572781998	yes	na
11862065	question	58679544	True	Removing float occurences from a list in the same cell python	1	36	0	0	na	1572779033
4764124	answer	58677460	na	na	na	na	58679758	1572780959	no	na
5612363	answer	58677460	na	na	na	na	58679853	1572781690	no	na
12096879	question	58677460	True	Why spacy ner results are highly unpredictable?	2	27	0	0	na	1572755903
9938912	answer	58677535	na	na	na	na	58677551	1572757550	yes	na
4876561	question	58677535	True	Count and Group By - Pandas Dataframe	1	35	0	0	na	1572757139
1485415	answer	58677293	na	na	na	na	58677596	1572758176	yes	na
10846573	question	58677293	True	What does this mean in the django documentation about class-based views?	1	23	0	0	na	1572752917
9470981	question	58675038	False	Python SocketIO-client doesn&#39;t receive emits from nodeJS server	0	21	0	0	na	1572726722
9473764	answer	58676893	na	na	na	na	58676913	1572747357	no	na
6089852	answer	58676893	na	na	na	na	58679952	1572782502	no	na
7307684	question	58676893	True	Trying to get python RegExp to remove everything between brackets [ abc ]	2	19	0	0	na	1572747111
190597	answer	5953373	na	na	na	na	5955127	1305054479	no	na
747201	answer	5953373	na	na	na	na	7051075	1313246245	yes	na
1397555	answer	5953373	na	na	na	na	27142241	1416981233	no	na
3885696	answer	5953373	na	na	na	na	47581978	1512073468	no	na
3124894	answer	5953373	na	na	na	na	48207928	1515676232	no	na
1112091	answer	5953373	na	na	na	na	49096368	1520172979	no	na
3261764	answer	5953373	na	na	na	na	54794671	1550694238	no	na
6805177	answer	5953373	na	na	na	na	58679935	1572782356	no	na
747201	question	5953373	True	How to Split Image Into Multiple Pieces in Python	8	68692	0	0	na	1305045453
617648	answer	40745093	na	na	na	na	40745264	1479827127	no	na
2510767	answer	40745093	na	na	na	na	40745291	1479827215	no	na
1001643	answer	40745093	na	na	na	na	58679920	1572782236	no	na
7150612	question	40745093	False	How does this while loop work?	3	143	0	0	na	1479826642
11383989	question	58679893	False	How can I fix error install pywebview on python?	0	14	0	0	na	1572782061
4098013	answer	58670107	na	na	na	na	58670293	1572691199	no	na
9301734	answer	58670107	na	na	na	na	58679868	1572781878	yes	na
10654327	question	58670107	True	Bag of words after tokenization	2	43	0	0	na	1572689627
3700626	answer	58679848	na	na	na	na	58679863	1572781846	no	na
12315602	question	58679848	False	I need to convert some dictionary keys from string to integer, but I am getting an &quot;invalid literal for int() with base 10&quot;	1	18	0	0	na	1572781629
6529206	question	58679852	False	How to improve efficiency of this program?	0	35	0	0	na	1572781689
11823822	answer	58678862	na	na	na	na	58679547	1572779058	no	na
7388477	answer	58678862	na	na	na	na	58679825	1572781472	no	na
11053428	question	58678862	False	Plotting a Bar Chart on matplotlib	2	23	0	0	na	1572773227
11914067	answer	58671008	na	na	na	na	58671076	1572697389	yes	na
12312133	question	58671008	True	beautifulsoup find function returns &quot;-&quot; when retrieving text	1	33	0	0	na	1572696940
7668955	answer	56933891	na	na	na	na	56934133	1562585971	no	na
11540133	answer	56933891	na	na	na	na	56934225	1562586384	no	na
1001643	answer	56933891	na	na	na	na	58679808	1572781328	no	na
9704382	question	56933891	False	How to fix RuntimeError: deque mutated during iteration in Python	3	147	0	0	na	1562585054
10944855	answer	58665874	na	na	na	na	58671627	1572701819	no	na
12310003	question	58665874	False	Python socket user input for another client so they can put their own ip and port to connect with a client	1	38	0	0	na	1572642203
8889552	question	58679796	False	Airflow with celery executor for memory hungry Dags	0	21	0	0	na	1572781257
9718245	question	58679787	False	How to recognize a new appeared Element on a new site (Image) Python Selenium	0	19	0	0	na	1572781153
5802510	question	58679785	False	Effectively choose subset where each item has probability to be picked	0	28	0	0	na	1572781148
12160013	question	58679613	False	Face recognition and color change with python	0	30	0	0	na	1572779627
11481148	answer	58675257	na	na	na	na	58675381	1572729313	no	na
7207392	answer	58675257	na	na	na	na	58679738	1572780819	no	na
12313692	question	58675257	True	Matrix operations in Python	2	51	0	0	na	1572728436
10216112	answer	58678782	na	na	na	na	58678845	1572773112	no	na
11671754	question	58678782	False	Django app - data processing on the server	1	23	0	0	na	1572772545
5003756	answer	58679498	na	na	na	na	58679720	1572780629	no	na
3692621	question	58679498	True	Dynamically adding columns to a pyplot not working	1	11	0	0	na	1572778748
143765	answer	58673799	na	na	na	na	58679715	1572780580	no	na
1918518	question	58673799	False	Calculate the smoothness of a SciPy cubic spline	1	20	0	0	na	1572717619
6180803	answer	58678091	na	na	na	na	58679702	1572780489	no	na
6180803	question	58678091	False	Unable to load torrent file using raw base64 form and python xmlrpc client	1	20	0	0	na	1572764637
12269636	answer	58544638	na	na	na	na	58679692	1572780346	yes	na
12269636	question	58544638	True	ImportError: cannot import name &#39;ssl&#39; from &#39;urllib3.util.ssl_&#39;	1	36	0	0	na	1571931114
10553976	answer	53524686	na	na	na	na	53524784	1543425230	no	na
1001643	answer	53524686	na	na	na	na	58679689	1572780335	no	na
9253013	question	53524686	False	A mutable of set length with cyclic append and slicing	2	50	0	0	na	1543424858
12309091	answer	58663236	na	na	na	na	58670310	1572691326	no	na
12309091	question	58663236	False	How to read and write binary data as plist or zip?	1	46	0	0	na	1572628516
3759710	answer	53247985	na	na	na	na	53250453	1541951543	no	na
9877104	answer	53247985	na	na	na	na	55554185	1554591600	no	na
6151549	answer	53247985	na	na	na	na	58679677	1572780244	no	na
3759710	question	53247985	True	Tqdm 4.28.1 in Jupyter Notebook &quot;IntProgress not found. Please update jupyter and ipywidgets.&quot;	3	6520	0	0	na	1541933379
12315336	question	58679648	False	decode bytes that are in string form with unkown encoding	0	30	0	0	na	1572779951
10857747	question	58679486	False	Classify images using newer models, e.g. Inception_V4_quant	0	13	0	0	na	1572778663
12315499	question	58679572	False	Dictionary not loading	0	22	0	0	na	1572779314
258755	answer	37240621	na	na	na	na	37243588	1463345759	no	na
5911514	answer	37240621	na	na	na	na	37268445	1463465573	no	na
2523726	answer	37240621	na	na	na	na	37275096	1463485235	yes	na
7716368	answer	37240621	na	na	na	na	51972779	1534961353	no	na
4014817	answer	37240621	na	na	na	na	55051334	1551986453	no	na
2523726	question	37240621	True	Django-Rest-Framework. Updating nested object	5	13492	0	0	na	1463328738
3136169	question	58679349	False	snap to road google API with python	0	15	0	0	na	1572777511
11588102	question	58679148	False	Problem with requests library after changing to Python 3	0	31	0	0	na	1572775968
4338920	answer	42814452	na	na	na	na	42814651	1489593011	yes	na
1705337	answer	42814452	na	na	na	na	42814963	1489593836	no	na
1231055	answer	42814452	na	na	na	na	42815176	1489594379	no	na
3626961	answer	42814452	na	na	na	na	42815293	1489594647	no	na
2247040	answer	42814452	na	na	na	na	49667439	1522916374	no	na
9371069	answer	42814452	na	na	na	na	56849224	1562059370	no	na
12102790	answer	42814452	na	na	na	na	58049735	1569159415	no	na
5782927	question	42814452	True	Co-occurrence Matrix from list of words in Python	7	11908	0	0	na	1489592532
5584786	answer	56609726	na	na	na	na	56971683	1562764909	no	na
3103059	answer	56609726	na	na	na	na	58679611	1572779608	no	na
8448203	question	56609726	True	BayesSearchCV not working becuase of fit_params	2	274	0	0	na	1560596499
991395	question	58679596	False	Installing Faiss on Lambda Stack	0	16	0	0	na	1572779459
